Format Version,1.23,Take Name,RightToLeft,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2022-07-14 12.08.44.023 PM,Capture Start Frame,1070568,Total Frames in Take,2188,Total Exported Frames,2188,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1557,6.487500,0.004356,-0.106769,-0.002250,-0.994272,0.139227,0.068605,0.605501,0.000942,0.119610,0.051712,0.642302,0.040951,0.134188,0.125084,0.605981,0.973871,0.130094,0.085857,0.567180,0.954783,0.173015,0.011767,0.606542,0.976767,-0.157479,-0.172493,-0.134319,-0.963019,0.088942,0.073285,0.670040,0.000723,0.073638,0.045863,0.662070,0.828553,0.074618,0.086186,0.674680,0.806494,0.118570,0.087805,0.673370,0.932401,-0.101239,-0.223707,-0.072504,-0.966669,-0.064008,0.185875,0.650488,0.001467,-0.158456,0.244164,0.680485,0.711020,0.017733,0.108696,0.673517,0.918824,0.048119,0.140070,0.635563,0.000001,-0.163427,0.250571,0.612385,0.675412,0.015526,0.035906,-0.021613,0.999001,0.135471,0.001054,0.579769,0.029911,0.093091,0.004359,0.538324,0.000001,0.101981,0.000758,0.633364,0.000001,0.168509,0.001541,0.526801,0.000001,0.178305,-0.002443,0.620586,0.000001,0.024111,-0.050688,-0.008379,-0.998388,-0.216499,0.487834,0.531080,0.001864,-0.254323,0.572417,0.650145,0.000001,-0.224065,0.545295,0.491751,0.935410,-0.171109,0.345791,0.451344,0.920581,-0.253180,0.565926,0.652662,-0.223999,0.545055,0.491682,-0.171187,0.346096,0.451388,0.122223,0.054481,0.641830,0.134225,0.124997,0.606027,0.129996,0.085951,0.567060,0.173050,0.011732,0.606621,0.073670,0.045210,0.661864,0.074851,0.086893,0.674892,0.118305,0.087751,0.673364,-0.159373,0.244865,0.680412,0.017881,0.108583,0.673251,0.046990,0.143453,0.637753,-0.162465,0.249802,0.612796,0.095239,0.001170,0.622939,0.093989,0.001389,0.527637,0.170129,0.001680,0.521555,0.176484,-0.002166,0.615690
1558,6.491667,0.004507,-0.106353,-0.002399,-0.994315,0.139185,0.068649,0.605189,0.000934,0.119543,0.051760,0.641978,0.040580,0.134127,0.125126,0.605650,0.985067,0.130078,0.085888,0.566856,0.972072,0.172991,0.011822,0.606273,0.981838,-0.167099,-0.170412,-0.140860,-0.960831,0.089294,0.073315,0.669433,0.000840,0.074265,0.045937,0.660818,0.848803,0.074840,0.085979,0.674315,0.768233,0.118778,0.088030,0.673166,0.849481,-0.101078,-0.223994,-0.072320,-0.966633,-0.063982,0.185904,0.650231,0.001472,-0.158400,0.244226,0.680259,0.706816,0.017755,0.108716,0.673246,0.915479,0.048126,0.140067,0.635261,0.000001,-0.163410,0.250605,0.612159,0.667097,0.015706,0.036525,-0.021876,0.998970,0.135485,0.001048,0.579908,0.029914,0.093055,0.004391,0.538517,0.000001,0.102061,0.000750,0.633544,0.000001,0.168457,0.001538,0.526899,0.000001,0.178367,-0.002485,0.620671,0.000001,0.023955,-0.050933,-0.008385,-0.998380,-0.216519,0.487810,0.530909,0.001863,-0.254284,0.572356,0.650018,0.000001,-0.224104,0.545282,0.491601,0.931984,-0.171171,0.345790,0.451107,0.917312,-0.253164,0.565931,0.652514,-0.224034,0.545029,0.491530,-0.171252,0.346108,0.451153,0.122154,0.054532,0.641509,0.134137,0.125068,0.605657,0.130016,0.085965,0.566803,0.173017,0.011776,0.606323,0.074622,0.045479,0.660648,0.074953,0.086852,0.674605,0.118314,0.087661,0.673060,-0.159329,0.244937,0.680176,0.017924,0.108587,0.672983,0.047039,0.143452,0.637480,-0.162426,0.249818,0.612591,0.095211,0.001180,0.622937,0.093989,0.001397,0.527637,0.170128,0.001680,0.521558,0.176490,-0.002201,0.615708
1559,6.495833,0.004597,-0.106661,-0.002287,-0.994282,0.139253,0.068649,0.604959,0.000945,0.119630,0.051772,0.641764,0.040402,0.134207,0.125128,0.605411,0.978739,0.130126,0.085883,0.566628,0.963752,0.173048,0.011816,0.606034,0.979364,-0.155987,-0.172208,-0.133259,-0.963460,0.088977,0.073184,0.669520,0.000740,0.073632,0.045763,0.661629,0.830294,0.074672,0.086126,0.674107,0.802952,0.118628,0.087664,0.672825,0.918448,-0.101428,-0.223721,-0.072502,-0.966646,-0.063962,0.185901,0.649984,0.001476,-0.158403,0.244187,0.680009,0.721456,0.017774,0.108706,0.672979,0.917285,0.048161,0.140092,0.635035,0.000001,-0.163378,0.250619,0.611912,0.660185,0.015780,0.037063,-0.021998,0.998946,0.135498,0.001050,0.580025,0.029918,0.093024,0.004409,0.538681,0.000001,0.102132,0.000750,0.633698,0.000001,0.168413,0.001540,0.526981,0.000001,0.178423,-0.002501,0.620742,0.000001,0.023868,-0.051064,-0.008332,-0.998375,-0.216547,0.487781,0.530762,0.001838,-0.254269,0.572312,0.649895,0.000001,-0.224134,0.545261,0.491466,0.936339,-0.171236,0.345770,0.450924,0.921751,-0.253149,0.565925,0.652400,-0.224069,0.545025,0.491398,-0.171313,0.346070,0.450967,0.122242,0.054545,0.641293,0.134229,0.125047,0.605428,0.130047,0.085977,0.566551,0.173079,0.011774,0.606098,0.073665,0.045116,0.661427,0.074961,0.086830,0.674313,0.118307,0.087608,0.672821,-0.159282,0.244860,0.679883,0.017939,0.108580,0.672722,0.047102,0.143435,0.637210,-0.162394,0.249828,0.612414,0.095183,0.001193,0.622937,0.093990,0.001390,0.527647,0.170129,0.001683,0.521555,0.176498,-0.002211,0.615726
1560,6.500000,0.004999,-0.107226,-0.002153,-0.994220,0.139342,0.068729,0.604686,0.000939,0.119757,0.051885,0.641526,0.040433,0.134307,0.125208,0.605096,0.983087,0.130174,0.085932,0.566350,0.969800,0.173128,0.011890,0.605769,0.980980,-0.155481,-0.171032,-0.133207,-0.963758,0.089006,0.073122,0.669201,0.000721,0.073671,0.045701,0.661293,0.837864,0.074695,0.086073,0.673741,0.807988,0.118654,0.087594,0.672568,0.913539,-0.101693,-0.223520,-0.072508,-0.966664,-0.063928,0.185909,0.649730,0.001438,-0.158372,0.244193,0.679753,0.724944,0.017788,0.108689,0.672713,0.921439,0.048193,0.140091,0.634797,0.000001,-0.163321,0.250663,0.611657,0.667332,0.015976,0.037766,-0.022243,0.998911,0.135520,0.001037,0.580166,0.029919,0.092989,0.004434,0.538882,0.000001,0.102229,0.000731,0.633885,0.000001,0.168360,0.001532,0.527076,0.000001,0.178500,-0.002551,0.620821,0.000001,0.023920,-0.051277,-0.008616,-0.998361,-0.216573,0.487822,0.530535,0.001912,-0.254291,0.572341,0.649678,0.000001,-0.224211,0.545294,0.491238,0.925127,-0.171218,0.345829,0.450689,0.910302,-0.253154,0.565849,0.652223,-0.224134,0.545016,0.491161,-0.171306,0.346173,0.450741,0.122369,0.054657,0.641050,0.134319,0.125142,0.605103,0.130109,0.086017,0.566296,0.173155,0.011843,0.605823,0.073704,0.045082,0.661100,0.075002,0.086748,0.673939,0.118313,0.087536,0.672563,-0.159245,0.244860,0.679704,0.017930,0.108581,0.672455,0.047133,0.143419,0.636969,-0.162328,0.249868,0.612048,0.095175,0.001193,0.622930,0.093989,0.001394,0.527643,0.170128,0.001678,0.521558,0.176517,-0.002253,0.615735
1561,6.504167,0.004840,-0.107173,-0.002111,-0.994226,0.139377,0.068739,0.604435,0.000942,0.119787,0.051886,0.641269,0.040433,0.134349,0.125218,0.604863,0.983087,0.130216,0.085954,0.566104,0.969800,0.173156,0.011895,0.605505,0.980980,-0.155601,-0.170279,-0.133394,-0.963846,0.088990,0.073066,0.668844,0.000725,0.073668,0.045647,0.660900,0.837864,0.074671,0.086013,0.673369,0.807988,0.118632,0.087537,0.672263,0.913539,-0.101868,-0.223806,-0.072342,-0.966592,-0.063928,0.185878,0.649467,0.001440,-0.158333,0.244185,0.679564,0.724944,0.017777,0.108626,0.672379,0.921439,0.048168,0.140026,0.634451,0.000001,-0.163324,0.250673,0.611473,0.667332,0.016110,0.038279,-0.022443,0.998885,0.135529,0.001030,0.580275,0.029923,0.092957,0.004456,0.539036,0.000001,0.102293,0.000724,0.634028,0.000001,0.168315,0.001528,0.527152,0.000001,0.178550,-0.002585,0.620885,0.000001,0.023910,-0.051336,-0.008619,-0.998358,-0.216596,0.487830,0.530416,0.001903,-0.254300,0.572347,0.649566,0.000001,-0.224239,0.545303,0.491121,0.925127,-0.171250,0.345839,0.450562,0.910302,-0.253142,0.565852,0.652120,-0.224164,0.545034,0.491046,-0.171336,0.346174,0.450611,0.122400,0.054653,0.640792,0.134386,0.125136,0.604912,0.130116,0.086047,0.565980,0.173193,0.011857,0.605585,0.073712,0.045025,0.660706,0.074979,0.086702,0.673571,0.118280,0.087471,0.672255,-0.159206,0.244852,0.679512,0.017921,0.108516,0.672121,0.047141,0.143387,0.636631,-0.162313,0.249863,0.611876,0.095144,0.001200,0.622919,0.093988,0.001390,0.527646,0.170125,0.001676,0.521554,0.176520,-0.002281,0.615749
1562,6.508333,0.004893,-0.107015,-0.002277,-0.994243,0.139397,0.068724,0.604173,0.000979,0.119801,0.051867,0.641001,0.041091,0.134350,0.125202,0.604595,0.974238,0.130242,0.085934,0.565838,0.953832,0.173196,0.011892,0.605257,0.975999,-0.155999,-0.169965,-0.133757,-0.963787,0.089022,0.073034,0.668585,0.000727,0.073718,0.045615,0.660605,0.836672,0.074694,0.085970,0.673115,0.804681,0.118655,0.087516,0.672036,0.910447,-0.101997,-0.223909,-0.072335,-0.966555,-0.063910,0.185877,0.649240,0.001430,-0.158305,0.244182,0.679373,0.725071,0.017797,0.108615,0.672115,0.921255,0.048181,0.140024,0.634187,0.000001,-0.163312,0.250686,0.611285,0.660807,0.016311,0.038786,-0.022617,0.998858,0.135550,0.001021,0.580376,0.029925,0.092938,0.004478,0.539182,0.000001,0.102369,0.000704,0.634163,0.000001,0.168283,0.001529,0.527220,0.000001,0.178611,-0.002626,0.620941,0.000001,0.024043,-0.051467,-0.008647,-0.998348,-0.216606,0.487872,0.530278,0.001892,-0.254284,0.572418,0.649415,0.000001,-0.224262,0.545335,0.490969,0.927656,-0.171272,0.345863,0.450449,0.912831,-0.253124,0.565853,0.652007,-0.224194,0.545092,0.490899,-0.171351,0.346172,0.450493,0.122411,0.054644,0.640528,0.134398,0.125060,0.604623,0.130133,0.086067,0.565723,0.173230,0.011872,0.605348,0.073768,0.044992,0.660410,0.075002,0.086666,0.673320,0.118297,0.087444,0.672027,-0.159177,0.244848,0.679324,0.017957,0.108493,0.671862,0.047191,0.143374,0.636371,-0.162292,0.249869,0.611689,0.095141,0.001196,0.622907,0.093994,0.001390,0.527643,0.170128,0.001679,0.521562,0.176542,-0.002316,0.615761
1563,6.512500,0.004914,-0.107995,-0.002665,-0.994136,0.139442,0.068764,0.603905,0.000993,0.119932,0.051891,0.640772,0.039800,0.134352,0.125239,0.604339,0.961968,0.130198,0.085969,0.565589,0.948307,0.173286,0.011959,0.604921,0.975263,-0.156472,-0.169750,-0.134016,-0.963712,0.089052,0.073021,0.668331,0.000747,0.073759,0.045607,0.660316,0.836083,0.074719,0.085948,0.672869,0.802968,0.118679,0.087509,0.671807,0.908812,-0.102005,-0.224076,-0.072271,-0.966521,-0.063884,0.185869,0.648981,0.001454,-0.158264,0.244183,0.679146,0.725391,0.017824,0.108601,0.671829,0.919399,0.048197,0.140006,0.633889,0.000001,-0.163294,0.250685,0.611059,0.658014,0.016506,0.039313,-0.022829,0.998830,0.135566,0.001010,0.580483,0.029927,0.092912,0.004501,0.539335,0.000001,0.102441,0.000685,0.634304,0.000001,0.168243,0.001525,0.527292,0.000001,0.178668,-0.002672,0.621000,0.000001,0.024127,-0.051650,-0.008769,-0.998335,-0.216629,0.487874,0.530154,0.001905,-0.254284,0.572429,0.649292,0.000001,-0.224314,0.545328,0.490840,0.934534,-0.171290,0.345863,0.450331,0.919537,-0.253115,0.565849,0.651882,-0.224244,0.545076,0.490768,-0.171372,0.346181,0.450377,0.122542,0.054654,0.640289,0.134433,0.125054,0.604408,0.130101,0.086034,0.565450,0.173276,0.012051,0.604996,0.073823,0.044982,0.660118,0.075061,0.086676,0.673084,0.118278,0.087417,0.671793,-0.159139,0.244854,0.679067,0.017993,0.108472,0.671577,0.047197,0.143351,0.636076,-0.162267,0.249861,0.611511,0.095125,0.001194,0.622899,0.093993,0.001391,0.527647,0.170128,0.001677,0.521562,0.176554,-0.002355,0.615774
1564,6.516667,0.004851,-0.107653,-0.003254,-0.994171,0.139458,0.068818,0.603558,0.001038,0.119943,0.051913,0.640406,0.042081,0.134303,0.125286,0.604003,0.946715,0.130221,0.086021,0.565239,0.954752,0.173368,0.012051,0.604582,0.970169,-0.157246,-0.170308,-0.134622,-0.963403,0.089070,0.073012,0.668038,0.000765,0.073798,0.045594,0.659996,0.835220,0.074727,0.085915,0.672615,0.791887,0.118684,0.087528,0.671503,0.897038,-0.101972,-0.224367,-0.072170,-0.966464,-0.063873,0.185866,0.648756,0.001456,-0.158228,0.244195,0.678969,0.723641,0.017840,0.108593,0.671565,0.917496,0.048194,0.139989,0.633603,0.000001,-0.163299,0.250689,0.610885,0.651845,0.016700,0.039855,-0.023041,0.998800,0.135582,0.000998,0.580592,0.029930,0.092885,0.004524,0.539491,0.000001,0.102516,0.000666,0.634449,0.000001,0.168202,0.001521,0.527366,0.000001,0.178726,-0.002718,0.621061,0.000001,0.024207,-0.051800,-0.008736,-0.998326,-0.216660,0.487900,0.530033,0.001931,-0.254273,0.572478,0.649167,0.000001,-0.224352,0.545348,0.490711,0.932242,-0.171353,0.345873,0.450220,0.917230,-0.253099,0.565849,0.651773,-0.224279,0.545084,0.490636,-0.171438,0.346204,0.450269,0.122550,0.054678,0.639926,0.134404,0.125032,0.604064,0.130139,0.086070,0.565122,0.173322,0.012230,0.604643,0.073863,0.044948,0.659791,0.075058,0.086676,0.672841,0.118297,0.087432,0.671487,-0.159095,0.244860,0.678897,0.018021,0.108454,0.671321,0.047170,0.143271,0.635706,-0.162254,0.249851,0.611336,0.095109,0.001192,0.622890,0.093991,0.001392,0.527650,0.170128,0.001675,0.521563,0.176567,-0.002394,0.615787
1565,6.520833,0.004604,-0.107230,-0.003865,-0.994216,0.139480,0.068831,0.603207,0.001141,0.119953,0.051880,0.640029,0.042270,0.134258,0.125293,0.603683,0.929822,0.130255,0.086047,0.564892,0.962208,0.173455,0.012103,0.604225,0.951434,-0.156748,-0.170639,-0.134404,-0.963456,0.089100,0.072983,0.667779,0.000766,0.073820,0.045558,0.659777,0.829904,0.074762,0.085893,0.672349,0.784803,0.118719,0.087498,0.671211,0.900233,-0.102243,-0.224642,-0.072176,-0.966371,-0.063831,0.185869,0.648504,0.001464,-0.158165,0.244186,0.678805,0.726361,0.017893,0.108580,0.671225,0.916355,0.048225,0.139994,0.633260,0.000001,-0.163277,0.250714,0.610727,0.646674,0.995204,-0.024050,0.094799,0.002011,0.131736,-0.000660,0.597107,0.029901,0.084729,0.001388,0.633313,0.000001,0.104847,0.000871,0.539934,0.000001,0.158232,-0.002361,0.653608,0.000001,0.179136,-0.002539,0.561572,0.000001,0.024188,-0.052007,-0.008773,-0.998315,-0.216654,0.487911,0.529934,0.001911,-0.254224,0.572482,0.649088,0.000001,-0.224367,0.545361,0.490618,0.928820,-0.171372,0.345890,0.450098,0.913677,-0.253016,0.565845,0.651558,-0.224296,0.545103,0.490545,-0.171456,0.346214,0.450145,0.122559,0.054645,0.639551,0.134409,0.124917,0.603761,0.130165,0.086090,0.564752,0.173367,0.012408,0.604291,0.073859,0.044902,0.659570,0.075081,0.086624,0.672566,0.118364,0.087431,0.671203,-0.159056,0.244868,0.678741,0.018089,0.108430,0.670981,0.047193,0.143242,0.635422,-0.162225,0.249870,0.611166,0.096171,0.000903,0.623178,0.093991,0.001393,0.527648,0.170127,0.001670,0.521561,0.177416,-0.002717,0.615456
1566,6.525000,0.004775,-0.106625,-0.004052,-0.994280,0.139472,0.068866,0.602898,0.001098,0.119908,0.051917,0.639701,0.042663,0.134227,0.125325,0.603351,0.896877,0.130286,0.086067,0.564567,0.957160,0.173469,0.012152,0.603973,0.918902,-0.156449,-0.170535,-0.134035,-0.963575,0.089092,0.072949,0.667498,0.000797,0.073795,0.045528,0.659512,0.827892,0.074761,0.085872,0.672056,0.793463,0.118719,0.087446,0.670926,0.909878,-0.102541,-0.224893,-0.072062,-0.966290,-0.063839,0.185869,0.648241,0.001442,-0.158138,0.244199,0.678626,0.719100,0.017876,0.108546,0.670874,0.913310,0.048194,0.139970,0.632907,0.000001,-0.163289,0.250763,0.610555,0.645399,0.995057,-0.024148,0.096305,0.002036,0.131695,-0.000671,0.597271,0.029900,0.084579,0.001390,0.633334,0.000001,0.104979,0.000859,0.540017,0.000001,0.158020,-0.002371,0.653852,0.000001,0.179202,-0.002563,0.561880,0.000001,0.024464,-0.052418,-0.009052,-0.998285,-0.216691,0.487930,0.529769,0.001939,-0.254209,0.572543,0.648908,0.000001,-0.224469,0.545354,0.490428,0.930849,-0.171395,0.345892,0.449969,0.915619,-0.253002,0.565843,0.651455,-0.224396,0.545090,0.490354,-0.171481,0.346223,0.450018,0.122514,0.054677,0.639224,0.134394,0.124964,0.603475,0.130165,0.086110,0.564357,0.173397,0.012443,0.604064,0.073806,0.044845,0.659299,0.075089,0.086608,0.672274,0.118385,0.087404,0.670925,-0.159017,0.244872,0.678574,0.018097,0.108375,0.670644,0.047282,0.143221,0.635163,-0.162199,0.249889,0.610988,0.096171,0.000897,0.623189,0.093993,0.001390,0.527651,0.170128,0.001681,0.521562,0.177446,-0.002739,0.615466
1567,6.529167,0.005746,-0.106342,-0.003973,-0.994305,0.139495,0.068956,0.602552,0.001073,0.119910,0.052079,0.639377,0.043544,0.134246,0.125417,0.602893,0.895725,0.130331,0.086083,0.564182,0.938434,0.173495,0.012247,0.603758,0.921622,-0.155781,-0.170165,-0.133453,-0.963829,0.089123,0.072875,0.667092,0.000736,0.073803,0.045459,0.659134,0.821079,0.074803,0.085820,0.671620,0.791321,0.118763,0.087346,0.670522,0.915868,-0.102009,-0.225399,-0.071738,-0.966252,-0.063711,0.185836,0.647992,0.001472,-0.157964,0.244230,0.678398,0.723017,0.018004,0.108518,0.670641,0.909378,0.048294,0.139886,0.632605,0.000001,-0.163180,0.250711,0.610324,0.634371,0.995023,-0.024415,0.096589,0.002065,0.131693,-0.000682,0.597300,0.029897,0.084557,0.001405,0.633337,0.000001,0.105010,0.000862,0.540031,0.000001,0.157984,-0.002395,0.653897,0.000001,0.179219,-0.002600,0.561937,0.000001,0.024473,-0.052526,-0.009112,-0.998278,-0.216719,0.487926,0.529643,0.001941,-0.254220,0.572536,0.648790,0.000001,-0.224512,0.545348,0.490303,0.928959,-0.171424,0.345892,0.449836,0.913626,-0.253002,0.565834,0.651305,-0.224438,0.545081,0.490228,-0.171510,0.346227,0.449885,0.122518,0.054832,0.638894,0.134406,0.125100,0.603034,0.130207,0.086108,0.563954,0.173432,0.012511,0.603849,0.073875,0.044818,0.658933,0.075087,0.086570,0.671842,0.118411,0.087249,0.670505,-0.158843,0.244905,0.678289,0.018177,0.108385,0.670386,0.047309,0.143189,0.634927,-0.162173,0.249901,0.610814,0.096177,0.000905,0.623184,0.093992,0.001400,0.527651,0.170131,0.001679,0.521565,0.177475,-0.002776,0.615474
1568,6.533333,0.005097,-0.106664,-0.003820,-0.994275,0.139506,0.068986,0.602222,0.001165,0.119937,0.052071,0.639038,0.046342,0.134282,0.125448,0.602637,0.893858,0.130324,0.086164,0.563880,0.939070,0.173481,0.012260,0.603334,0.901339,-0.156536,-0.170746,-0.133372,-0.963615,0.089224,0.072803,0.666740,0.000690,0.073888,0.045400,0.658768,0.831628,0.074913,0.085744,0.671306,0.797218,0.118872,0.087264,0.670148,0.921198,-0.101962,-0.225583,-0.071610,-0.966224,-0.063658,0.185832,0.647754,0.001436,-0.157888,0.244248,0.678187,0.722612,0.018052,0.108503,0.670384,0.915780,0.048333,0.139859,0.632331,0.000001,-0.163129,0.250719,0.610113,0.661530,0.008323,0.037393,-0.023389,0.998992,0.135108,0.002007,0.580682,0.030010,0.092599,0.004842,0.539335,0.000001,0.101798,0.002587,0.634387,0.000001,0.167969,0.001629,0.527604,0.000001,0.178068,-0.001028,0.621404,0.000001,0.024332,-0.052715,-0.009327,-0.998270,-0.216718,0.487909,0.529504,0.001916,-0.254207,0.572468,0.648691,0.000001,-0.224550,0.545340,0.490185,0.930260,-0.171396,0.345917,0.449637,0.915051,-0.252986,0.565834,0.651194,-0.224478,0.545081,0.490112,-0.171481,0.346243,0.449685,0.122549,0.054808,0.638553,0.134462,0.125100,0.602800,0.130231,0.086112,0.563660,0.173367,0.012633,0.603395,0.073982,0.044765,0.658566,0.075113,0.086497,0.671533,0.118579,0.087151,0.670123,-0.158766,0.244922,0.678104,0.018229,0.108367,0.670131,0.047392,0.143184,0.634642,-0.162133,0.249919,0.610560,0.094463,0.002954,0.620998,0.093998,0.001399,0.527644,0.170131,0.001682,0.521564,0.175700,-0.000775,0.615843
1569,6.537500,0.005445,-0.107720,-0.004021,-0.994158,0.139577,0.069086,0.601880,0.001245,0.120094,0.052186,0.638749,0.051310,0.134328,0.125546,0.602269,0.885743,0.130305,0.086235,0.563546,0.938113,0.173580,0.012376,0.602957,0.877683,-0.156954,-0.170911,-0.134099,-0.963417,0.089248,0.072781,0.666389,0.000701,0.073946,0.045366,0.658391,0.841011,0.074920,0.085698,0.670972,0.805625,0.118877,0.087279,0.669804,0.907233,-0.101906,-0.225687,-0.071528,-0.966211,-0.063578,0.185803,0.647510,0.001450,-0.157796,0.244235,0.677954,0.729641,0.018129,0.108468,0.670134,0.919946,0.048405,0.139816,0.632070,0.000001,-0.163050,0.250695,0.609880,0.667916,0.996900,0.000119,0.078680,-0.000810,0.131657,0.001095,0.595512,0.030237,0.085804,0.000815,0.633223,0.000001,0.102887,0.001374,0.539242,0.000001,0.160021,0.000628,0.651123,0.000001,0.177916,0.001562,0.558460,0.000001,0.024160,-0.053024,-0.009219,-0.998258,-0.216730,0.487891,0.529363,0.001871,-0.254125,0.572421,0.648601,0.000001,-0.224572,0.545337,0.490067,0.932423,-0.171493,0.345914,0.449422,0.917487,-0.252938,0.565919,0.651027,-0.224502,0.545086,0.489996,-0.171575,0.346231,0.449468,0.122697,0.054903,0.638252,0.134513,0.125168,0.602446,0.130239,0.086104,0.563347,0.173412,0.012835,0.602988,0.074013,0.044763,0.658200,0.075214,0.086388,0.671177,0.118516,0.087192,0.669791,-0.158648,0.244890,0.677837,0.018279,0.108352,0.669877,0.047401,0.143159,0.634283,-0.162087,0.249919,0.610364,0.096175,0.000906,0.623196,0.093993,0.001399,0.527651,0.170144,0.001712,0.521559,0.173913,0.001240,0.616215
1570,6.541667,0.004097,-0.107700,-0.004401,-0.994165,0.139589,0.068970,0.601371,0.001294,0.120113,0.051959,0.638192,0.048335,0.134314,0.125426,0.601915,0.888748,0.130311,0.086220,0.563084,0.948560,0.173619,0.012273,0.602292,0.860423,-0.158060,-0.172033,-0.134568,-0.962971,0.089314,0.072775,0.666052,0.000718,0.074021,0.045361,0.658033,0.835074,0.074985,0.085668,0.670698,0.802132,0.118937,0.087295,0.669425,0.911528,-0.102157,-0.225843,-0.071483,-0.966152,-0.063551,0.185789,0.647264,0.001440,-0.157748,0.244221,0.677770,0.726299,0.018152,0.108430,0.669824,0.919269,0.048418,0.139790,0.631762,0.000001,-0.163027,0.250713,0.609702,0.665519,0.995512,-0.010949,0.093996,0.000495,0.130706,0.000309,0.597111,0.030286,0.083721,0.001097,0.633395,0.000001,0.103692,0.001162,0.539983,0.000001,0.157330,-0.000723,0.653568,0.000001,0.178081,-0.000299,0.561499,0.000001,0.024118,-0.053292,-0.009171,-0.998246,-0.216733,0.487859,0.529227,0.001850,-0.254054,0.572384,0.648491,0.000001,-0.224589,0.545309,0.489940,0.939179,-0.171555,0.345883,0.449251,0.924229,-0.252869,0.565858,0.650940,-0.224526,0.545083,0.489874,-0.171630,0.346174,0.449292,0.122724,0.054686,0.637702,0.134495,0.125044,0.602052,0.130302,0.086054,0.562963,0.173420,0.012795,0.602280,0.074082,0.044736,0.657834,0.075268,0.086376,0.670910,0.118593,0.087212,0.669413,-0.158612,0.244885,0.677667,0.018304,0.108312,0.669565,0.047443,0.143208,0.633947,-0.162050,0.249927,0.610170,0.096160,0.000909,0.623194,0.093992,0.001390,0.527645,0.170135,0.001684,0.521557,0.171718,-0.000445,0.614694
