,state,action,reward,next_state
215,"0.10721715,0.10355195",2,-0.3990374582935131,"0.10669220867936213,0.10355194599305517"
216,"0.10669221,0.10355195",1,-0.3978012734244578,"0.10607418949179193,0.10355194599305517"
217,"0.10607419,0.10355195",0,-0.39649439969306155,"0.10541928085694803,0.10355194599305517"
218,"0.10541928,0.10355195",4,-0.3954579196050183,"0.1049010408129264,0.10355194599305517"
219,"0.10490104,0.10355195",8,-0.39404902994514013,"0.10419659598298728,0.10355194599305517"
220,"0.10419659,0.10355195",6,-0.36803828611464473,"0.09119122406773958,0.10355194599305517"
221,"0.091191225,0.10355195",3,-0.34583916754375327,"0.08253173456665278,0.10192523280348258"
222,"0.082531735,0.10192523",0,-0.3583654815940025,"0.0888635517536275,0.10187945936224915"
223,"0.08886355,0.10187946",6,-0.39066305180916594,"0.10501233686120924,0.10187945936224915"
224,"0.105012335,0.10187946",6,-0.43559356627210577,"0.12747759409267914,0.10187945936224915"
225,"0.1274776,0.10187946",8,-0.4844091063670008,"0.15188536414012666,0.10187945936224915"
226,"0.15188536,0.10187946",0,-0.526873066408512,"0.17311734416088226,0.10187945936224915"
227,"0.17311734,0.10187946",8,-0.5578986594431776,"0.1886301406782151,0.10187945936224915"
228,"0.18863013,0.10187946",4,-0.5839994619092665,"0.20168054191125956,0.10187945936224915"
229,"0.20168054,0.10187946",2,-0.5381981319133897,"0.17877987691332115,0.10187945936224915"
230,"0.17877987,0.10187946",7,-0.4628336827524435,"0.14109765233284802,0.10187945936224915"
231,"0.14109765,0.10187946",0,-0.40834436445990446,"0.1138529931865785,0.10187945936224915"
232,"0.11385299,0.10187946",1,-0.37926670749009045,"0.0993141647016715,0.10187945936224915"
233,"0.09931417,0.10187946",0,-0.3697597413783807,"0.09456068164581662,0.10187945936224915"
234,"0.09456068,0.10187946",4,-0.3997336259908702,"0.10954762395206137,0.10187945936224915"
235,"0.10954762,0.10187946",4,-0.45776995028871725,"0.13856578610098488,0.10187945936224915"
236,"0.13856578,0.10187946",5,-0.4527876915947393,"0.1360746567539959,0.10187945936224915"
237,"0.13607466,0.10187946",6,-0.4521482589461691,"0.1357549404297108,0.10187945936224915"
238,"0.13575494,0.10187946",0,-0.4856769966610031,"0.1525193092871278,0.10187945936224915"
239,"0.15251932,0.10187946",4,-0.5323670424324424,"0.17586433217284744,0.10187945936224915"
240,"0.13206227,0.10344201",0,-0.4447639267195661,"0.1295540269574756,0.1035519576015383"
241,"0.12955403,0.103551954",7,-0.4366599695842287,"0.1255020658025316,0.10355194599305517"
242,"0.12550206,0.10355195",2,-0.4192341964734456,"0.11678917924714007,0.10355194599305517"
243,"0.11678918,0.10355195",2,-0.4019775626125265,"0.10816086231668046,0.10355194599305517"
244,"0.10816086,0.10355195",2,-0.4005690538701754,"0.10745660794550492,0.10355194599305517"
245,"0.10745661,0.10355195",6,-0.3993414419679264,"0.10684391954140277,0.10355194599305517"
246,"0.10684392,0.10355195",9,-0.3981155998946978,"0.10623041783351228,0.10355194599305517"
247,"0.106230415,0.10355195",0,-0.39682547890033937,"0.10558482046058691,0.10355194599305517"
248,"0.10558482,0.10355195",6,-0.37030301770733265,"0.09232358986408354,0.10355194599305517"
249,"0.09232359,0.10355195",5,-0.33783098023156954,"0.07608757112620201,0.10355194599305517"
250,"0.07608757,0.10355195",5,-0.3322141242455477,"0.0749036389647602,0.1024689487720091"
251,"0.07490364,0.102468945",3,-0.32301958251648727,"0.07393641418399721,0.10004891804949761"
252,"0.07393642,0.100048915",4,-0.3294389977558661,"0.08136524351118836,0.09723617024449648"
253,"0.08136524,0.09723617",0,-0.34305085886035525,"0.0893824204701444,0.09642867264002215"
254,"0.08938242,0.09642867",3,-0.39421987061487873,"0.11496692634740614,0.09642867264002215"
255,"0.11496693,0.09642867",3,-0.4554628071572072,"0.1455883946185704,0.09642867264002215"
256,"0.1455884,0.09642867",9,-0.5186897828589603,"0.1770363468149609,0.09642867264002215"
257,"0.17703635,0.09642867",5,-0.5810416655124839,"0.20837782379620873,0.09642867264002215"
258,"0.20837782,0.09642867",2,-0.6261734772773118,"0.23094372967862264,0.09642867264002215"
259,"0.23094372,0.09642867",0,-0.6363202425224376,"0.23601711230118558,0.09642867264002215"
260,"0.23601711,0.09642867",5,-0.6377162434132768,"0.23671511274660517,0.09642867264002215"
261,"0.23671511,0.09642867",5,-0.637993791228678,"0.23685388665430582,0.09642867264002215"
262,"0.23685388,0.09642867",9,-0.6381161938297352,"0.23691508795483435,0.09642867264002215"
263,"0.23691508,0.09642867",7,-0.6452329991096605,"0.240473490594797,0.09642867264002215"
264,"0.2404735,0.09642867",7,-0.656201182212297,"0.24595758214611527,0.09642867264002215"
265,"0.24595758,0.09642867",0,-0.6601739180334457,"0.24794395005668962,0.09642867264002215"
266,"0.24794395,0.09642867",9,-0.66101454179097,"0.24836426193545177,0.09642867264002215"
267,"0.24836425,0.09642867",9,-0.6614478505966993,"0.24858091633831644,0.09642867264002215"
268,"0.24858092,0.09642867",4,-0.6632245869044682,"0.24946928449220088,0.09642867264002215"
269,"0.24946928,0.09642867",6,-0.6636194440901695,"0.24966671308505153,0.09642867264002215"
270,"0.13314815,0.10344907",1,-0.4626501478600946,"0.13850411131389964,0.10354730841076511"
271,"0.13850412,0.103547305",1,-0.48270003306839604,"0.14852209754461523,0.10355194599305517"
272,"0.1485221,0.10355195",3,-0.5104977870476131,"0.16242097453422377,0.10355194599305517"
273,"0.16242097,0.10355195",2,-0.5373054243498743,"0.17582479318535435,0.10355194599305517"
274,"0.17582479,0.10355195",7,-0.5590010676093131,"0.1866726148150738,0.10355194599305517"
275,"0.18667261,0.10355195",7,-0.580520968462433,"0.1974325652416337,0.10355194599305517"
276,"0.19743256,0.10355195",3,-0.6194850077614427,"0.21691458489113855,0.10355194599305517"
277,"0.21691458,0.10355195",2,-0.6442041382468843,"0.2292024119107989,0.10355194599305517"
278,"0.2292024,0.10355195",5,-0.6648415219871501,"0.23959284200399225,0.10355194599305517"
279,"0.23959284,0.10355195",5,-0.6839599266091543,"0.24915204431499438,0.10355194599305517"
280,"0.24915205,0.10355195",3,-0.723864656733983,"0.26910440937740876,0.10355194599305517"
281,"0.26910442,0.10355195",4,-0.7602528616110908,"0.28729851181596266,0.10355194599305517"
282,"0.2872985,0.10355195",2,-0.77509912881506,"0.29472164541794726,0.10355194599305517"
283,"0.29472163,0.10355195",9,-0.7939237335122684,"0.30407244583280374,0.10355194599305517"
284,"0.30407244,0.10355195",5,-0.8092339340010886,"0.3117890480109615,0.10355194599305517"
285,"0.31178904,0.10355195",3,-0.8354767226231937,"0.3249104423220141,0.10355194599305517"
286,"0.32491043,0.10355195",5,-0.859578169351647,"0.33696116568624074,0.10355194599305517"
287,"0.33696118,0.10355195",6,-0.8822326567156359,"0.3482884093682352,0.10355194599305517"
288,"0.34828842,0.10355195",1,-0.9055968499585563,"0.3599705059896954,0.10355194599305517"
